id,education,income,recency,age,divorced,single,together,widow,children_home,lifetime,wines,fruits,meat,fish,sweet,golds,total_amount,deals_p,web_p,catalog_p,store_p,web_visits,total_p,accepted_cmp
4338,2,39062.0,28,31,0,1,0,0,1,6.466666666666667,0.5227272727272727,0.0,0.20454545454545456,0.0,0.0,0.2727272727272727,44,0.25,0.25,0.0,0.75,4,4,1
2452,2,34600.0,8,43,0,0,1,0,2,21.4,0.6257861635220126,0.10377358490566038,0.18867924528301888,0.025157232704402517,0.009433962264150943,0.04716981132075472,318,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.4166666666666667,8,12,1
9507,2,40794.0,18,39,0,0,1,0,1,18.2,0.6013824884792627,0.052995391705069124,0.16820276497695852,0.009216589861751152,0.052995391705069124,0.1152073732718894,434,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.35714285714285715,7,14,0
8360,1,54690.0,76,43,0,0,1,0,2,11.066666666666666,0.5606060606060606,0.08080808080808081,0.18686868686868688,0.03535353535353535,0.045454545454545456,0.09090909090909091,198,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5555555555555556,3,9,0
10311,2,4428.0,0,45,0,0,1,0,1,12.166666666666666,0.04456824512534819,0.011142061281337047,0.033426183844011144,0.005571030640668524,0.011142061281337047,0.8941504178272981,359,0.0,1.0,0.0,0.0,1,25,0
5117,1,32632.0,32,51,0,0,1,0,0,26.466666666666665,0.109375,0.2621527777777778,0.2378472222222222,0.265625,0.03298611111111111,0.0920138888888889,576,0.125,0.25,0.25,0.5,5,16,0
4867,4,38236.0,2,46,0,1,0,0,2,12.666666666666666,0.6590909090909091,0.0,0.20454545454545456,0.022727272727272728,0.0,0.11363636363636363,88,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,7,7,0
9289,2,36781.0,16,35,0,0,1,0,1,5.933333333333334,0.4603174603174603,0.015873015873015872,0.2698412698412698,0.0,0.047619047619047616,0.20634920634920634,63,0.2,0.4,0.2,0.4,8,5,1
10913,3,31385.0,56,30,0,1,0,0,1,22.3,0.1111111111111111,0.07407407407407407,0.4444444444444444,0.0,0.037037037037037035,0.3333333333333333,27,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,8,3,2
3032,2,24570.0,97,30,0,0,1,0,1,19.5,0.14507772020725387,0.17616580310880828,0.32124352331606215,0.05699481865284974,0.07253886010362694,0.22797927461139897,193,0.375,0.5,0.0,0.5,9,8,0
8524,4,25509.0,15,40,1,0,0,0,1,24.9,0.39603960396039606,0.0297029702970297,0.297029702970297,0.09900990099009901,0.06930693069306931,0.10891089108910891,101,0.5,0.5,0.0,0.5,9,6,1
3334,2,94642.0,35,63,0,0,1,0,0,7.833333333333333,0.39755766621438265,0.06467661691542288,0.36047037539574855,0.04794210764360018,0.06467661691542288,0.06467661691542288,2211,0.0,0.23809523809523808,0.3333333333333333,0.42857142857142855,1,21,2
4470,3,58646.0,3,52,0,0,1,0,1,16.066666666666666,0.44285714285714284,0.007142857142857143,0.3142857142857143,0.04285714285714286,0.03571428571428571,0.15714285714285714,140,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,4,7,0
1406,2,53201.0,49,39,0,1,0,0,2,20.0,0.6746987951807228,0.016867469879518072,0.19518072289156627,0.04819277108433735,0.0,0.06506024096385542,415,0.5714285714285714,0.42857142857142855,0.21428571428571427,0.35714285714285715,7,14,0
8619,2,21994.0,4,57,0,0,1,0,1,21.666666666666668,0.4090909090909091,0.0,0.2727272727272727,0.13636363636363635,0.045454545454545456,0.13636363636363635,22,0.3333333333333333,0.0,0.0,1.0,5,3,0
10821,2,57113.0,45,36,0,0,1,0,2,20.2,0.6920152091254753,0.015209125475285171,0.12547528517110265,0.0,0.0076045627376425855,0.1596958174904943,263,0.6,0.4,0.1,0.5,7,10,0
4552,2,51373.0,37,23,0,0,1,0,0,15.666666666666666,0.21119592875318066,0.005089058524173028,0.25699745547073793,0.1628498727735369,0.06615776081424936,0.29770992366412213,393,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.2727272727272727,4,11,0
898,2,23477.0,39,28,0,0,1,0,1,11.633333333333333,0.2585034013605442,0.10204081632653061,0.3673469387755102,0.02040816326530612,0.05442176870748299,0.19727891156462585,147,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,8,7,0
9797,2,58116.0,38,58,0,0,1,0,1,5.833333333333333,0.5146726862302483,0.04288939051918736,0.29345372460496616,0.009029345372460496,0.024830699774266364,0.11512415349887133,443,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.5714285714285714,2,14,0
10949,4,72968.0,8,51,1,0,0,0,0,9.766666666666667,0.557711950970378,0.018896833503575076,0.3023493360572012,0.07405515832482125,0.018896833503575076,0.028089887640449437,1958,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.4444444444444444,3,18,2
8212,3,39791.0,89,43,0,0,1,0,1,18.533333333333335,0.4885057471264368,0.08620689655172414,0.15517241379310345,0.07471264367816093,0.07471264367816093,0.1206896551724138,174,0.25,0.375,0.125,0.5,7,8,0
6248,3,91712.0,47,67,0,1,0,0,0,11.766666666666667,0.575552548488949,0.010825439783491205,0.33649075327018496,0.042399639152007215,0.013080739738385205,0.02165087956698241,2217,0.0,0.3333333333333333,0.25925925925925924,0.4074074074074074,3,27,2
10164,2,94472.0,75,56,0,1,0,0,1,6.166666666666667,0.6014192785334121,0.019515079834417505,0.24659964518036664,0.0638675340035482,0.05913660555884092,0.009461856889414548,1691,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,15,2
4547,2,13672.0,86,54,0,0,1,0,2,17.866666666666667,0.24,0.08,0.36,0.08,0.04,0.2,25,0.5,0.25,0.0,0.75,8,4,0
6815,1,96547.0,4,34,0,0,1,0,0,4.5,0.553770086526576,0.02595797280593325,0.15451174289245984,0.06427688504326329,0.12484548825710753,0.07663782447466007,809,0.0,0.3333333333333333,0.2857142857142857,0.38095238095238093,2,21,4
4122,2,79205.0,73,39,0,0,1,0,0,25.566666666666666,0.5631284916201117,0.02569832402234637,0.13072625698324022,0.2,0.03128491620111732,0.049162011173184354,895,0.06666666666666667,0.4,0.3333333333333333,0.26666666666666666,4,15,2
10841,4,56559.0,46,39,0,0,1,0,1,21.633333333333333,0.4669421487603306,0.045454545454545456,0.27479338842975204,0.08471074380165289,0.0640495867768595,0.0640495867768595,484,0.2,0.26666666666666666,0.2,0.5333333333333333,4,15,0
5370,4,32644.0,38,41,0,0,1,0,1,20.9,0.5786924939467313,0.007263922518159807,0.3414043583535109,0.0,0.01694915254237288,0.05569007263922518,413,0.2857142857142857,0.5,0.07142857142857142,0.42857142857142855,8,14,1
176,1,67506.0,73,34,0,1,0,0,1,9.2,0.2719033232628399,0.1148036253776435,0.20241691842900303,0.09969788519637462,0.10876132930513595,0.20241691842900303,331,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.5454545454545454,3,11,0
4860,2,24206.0,66,44,0,1,0,0,1,19.2,0.28,0.08,0.32,0.12,0.08,0.12,25,0.25,0.25,0.0,0.75,6,4,0
10757,4,28420.0,36,47,1,0,0,0,1,9.5,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.0,0.0,13,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,6,3,0
4023,2,22979.0,29,44,0,0,1,0,1,25.3,0.1391304347826087,0.14782608695652175,0.16521739130434782,0.17391304347826086,0.1826086956521739,0.19130434782608696,115,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,8,7,1
6679,2,33279.0,29,48,0,1,0,0,0,3.8333333333333335,0.625,0.1875,0.1875,0.0,0.0,0.0,16,0.3333333333333333,0.0,0.0,1.0,3,3,0
9923,3,46423.0,6,42,0,1,0,0,2,12.733333333333333,0.7391304347826086,0.0,0.17391304347826086,0.0,0.0,0.08695652173913043,92,0.5,0.3333333333333333,0.0,0.6666666666666666,7,6,0
7181,2,30368.0,97,37,0,0,1,0,1,11.066666666666666,0.6730769230769231,0.0,0.25,0.038461538461538464,0.0,0.038461538461538464,52,0.4,0.4,0.0,0.6,8,5,0
3599,2,63684.0,61,44,0,0,1,0,1,22.6,0.3927595628415301,0.0546448087431694,0.2923497267759563,0.14207650273224043,0.06352459016393443,0.0546448087431694,1464,0.15,0.4,0.2,0.4,5,20,0
405,2,41638.0,68,50,1,0,0,0,1,19.966666666666665,0.7142857142857143,0.0,0.07029478458049887,0.009070294784580499,0.0,0.20634920634920634,441,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.23076923076923078,8,13,1
6870,4,68805.0,73,55,1,0,0,0,1,12.766666666666667,0.6431095406360424,0.007067137809187279,0.17314487632508835,0.06007067137809187,0.045936395759717315,0.0706713780918728,283,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.6363636363636364,2,11,0
832,4,65814.0,90,48,0,0,1,0,1,7.233333333333333,0.751004016064257,0.018741633199464525,0.15127175368139223,0.013386880856760375,0.018741633199464525,0.04685408299866131,747,0.15,0.4,0.1,0.5,5,20,0
2002,2,71964.0,81,56,1,0,0,0,0,16.766666666666666,0.313903743315508,0.02727272727272727,0.4983957219251337,0.0962566844919786,0.01818181818181818,0.045989304812834225,1870,0.0625,0.3125,0.375,0.3125,3,16,0
3657,2,39146.0,1,28,0,1,0,0,1,19.933333333333334,0.5696969696969697,0.006060606060606061,0.2,0.07878787878787878,0.07272727272727272,0.07272727272727272,165,0.375,0.5,0.0,0.5,8,8,0
500,2,96876.0,79,37,0,0,1,0,0,14.166666666666666,0.4678001030396703,0.02215352910870685,0.3786707882534776,0.020607934054611025,0.09994848016486348,0.010819165378670788,1941,0.043478260869565216,0.30434782608695654,0.30434782608695654,0.391304347826087,2,23,4
1951,0,34445.0,92,33,0,0,1,0,0,20.533333333333335,0.27175208581644816,0.14541120381406436,0.14541120381406436,0.24791418355184744,0.1537544696066746,0.03575685339690107,839,0.2857142857142857,0.5238095238095238,0.09523809523809523,0.38095238095238093,9,21,0
3262,2,68281.0,31,56,0,1,0,0,0,26.3,0.6012084592145015,0.06767371601208459,0.25196374622356493,0.025377643504531724,0.029003021148036254,0.024773413897280966,1655,0.041666666666666664,0.08333333333333333,0.375,0.5416666666666666,5,24,1
4102,1,37284.0,46,39,0,0,1,0,2,18.5,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.2608695652173913,23,0.3333333333333333,0.0,0.0,1.0,6,3,0
7042,2,36790.0,14,31,0,0,1,0,0,19.433333333333334,0.045454545454545456,0.045454545454545456,0.21212121212121213,0.22727272727272727,0.3181818181818182,0.15151515151515152,66,0.2,0.4,0.2,0.4,9,5,1
10598,2,27943.0,89,47,0,0,1,0,2,17.933333333333334,0.32432432432432434,0.02702702702702703,0.43243243243243246,0.10810810810810811,0.02702702702702703,0.08108108108108109,37,0.6,0.4,0.0,0.6,8,5,0
255,2,22263.0,31,63,1,0,0,0,2,6.3,0.8095238095238095,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,21,0.5,0.25,0.0,0.75,6,4,0
2375,2,30261.0,75,42,0,0,1,0,3,24.666666666666668,0.36363636363636365,0.0,0.22727272727272727,0.0,0.13636363636363635,0.2727272727272727,22,0.3333333333333333,0.0,0.0,1.0,8,3,0
9829,2,28587.0,42,36,0,0,1,0,1,7.833333333333333,0.28205128205128205,0.05128205128205128,0.21794871794871795,0.15384615384615385,0.1282051282051282,0.16666666666666666,78,0.5,0.3333333333333333,0.0,0.6666666666666666,6,6,0
6214,3,43815.0,53,32,0,0,1,0,1,18.266666666666666,0.17721518987341772,0.12658227848101267,0.3670886075949367,0.05063291139240506,0.08860759493670886,0.189873417721519,79,0.2,0.4,0.0,0.6,6,5,0
4954,2,48195.0,53,58,0,0,1,0,2,8.566666666666666,0.4,0.1018867924528302,0.25660377358490566,0.19622641509433963,0.026415094339622643,0.018867924528301886,265,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.45454545454545453,6,11,0
7861,3,77027.0,23,62,0,0,1,0,1,8.066666666666666,0.6978723404255319,0.04851063829787234,0.20595744680851064,0.03829787234042553,0.0,0.009361702127659575,1175,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.35294117647058826,4,17,0
4837,4,71322.0,57,49,0,0,1,0,1,19.866666666666667,0.5770114942528736,0.03295019157088123,0.1731800766283525,0.052873563218390804,0.007662835249042145,0.15632183908045977,1305,0.07692307692307693,0.3076923076923077,0.19230769230769232,0.5,4,26,0
9423,3,32765.0,49,35,0,0,1,0,1,7.466666666666667,0.2826086956521739,0.06521739130434782,0.3695652173913043,0.15217391304347827,0.06521739130434782,0.06521739130434782,46,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,5,6,0
4198,2,29672.0,6,49,0,0,1,0,2,19.066666666666666,0.36,0.04,0.12,0.0,0.16,0.32,25,0.3333333333333333,0.0,0.0,1.0,6,3,0
153,2,23272.0,29,61,1,0,0,0,0,11.766666666666667,0.41304347826086957,0.06521739130434782,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.2608695652173913,46,0.25,0.25,0.0,0.75,4,4,0
9323,3,49912.0,5,65,0,0,1,0,1,25.266666666666666,0.5949656750572082,0.009153318077803204,0.2551487414187643,0.036613272311212815,0.05606407322654462,0.04805491990846682,874,0.18181818181818182,0.45454545454545453,0.22727272727272727,0.3181818181818182,8,22,2
10001,1,7500.0,98,29,0,0,1,0,1,26.5,0.05,0.17,0.17,0.13,0.14,0.34,100,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,9,6,0
3945,4,68117.0,80,67,0,0,0,1,1,19.133333333333333,0.6645161290322581,0.047311827956989246,0.23118279569892472,0.0,0.01827956989247312,0.03870967741935484,930,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.17391304347826086,6,23,2
3799,2,67225.0,4,59,0,0,1,0,1,10.433333333333334,0.3629032258064516,0.04032258064516129,0.3709677419354839,0.052995391705069124,0.008064516129032258,0.16474654377880185,868,0.15,0.35,0.1,0.55,5,20,0
8625,2,17649.0,70,38,0,0,1,0,1,10.9,0.3333333333333333,0.022222222222222223,0.5111111111111111,0.0,0.1111111111111111,0.022222222222222223,45,0.5,0.5,0.0,0.5,8,6,0
3491,2,55914.0,32,39,0,0,1,0,1,17.466666666666665,0.3047619047619048,0.047619047619047616,0.28888888888888886,0.09444444444444444,0.08015873015873017,0.18412698412698414,1260,0.16,0.44,0.24,0.32,7,25,0
983,2,40059.0,82,30,0,0,1,0,1,12.4,0.26570048309178745,0.07004830917874397,0.2222222222222222,0.06763285024154589,0.024154589371980676,0.3502415458937198,414,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.2727272727272727,8,11,1
9119,2,60905.0,27,64,0,0,1,0,1,10.133333333333333,0.5306122448979592,0.04336734693877551,0.19387755102040816,0.09183673469387756,0.04336734693877551,0.09693877551020408,392,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.5384615384615384,2,13,0
4786,2,75330.0,94,37,0,0,1,0,2,24.366666666666667,0.5004508566275925,0.0739404869251578,0.23174030658250677,0.08385933273219116,0.05500450856627592,0.05500450856627592,1109,0.16,0.4,0.12,0.48,6,25,0
5872,2,60689.0,23,63,0,1,0,0,1,16.366666666666667,0.3755868544600939,0.14084507042253522,0.3380281690140845,0.09859154929577464,0.009389671361502348,0.03755868544600939,639,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,3,18,0
6568,2,38680.0,97,30,0,0,1,0,1,18.533333333333335,0.13924050632911392,0.0,0.45569620253164556,0.189873417721519,0.06329113924050633,0.1518987341772152,79,0.2,0.4,0.0,0.6,7,5,0
5628,2,61416.0,25,32,0,0,1,0,0,20.133333333333333,0.5093093093093093,0.09249249249249249,0.193993993993994,0.12072072072072072,0.03663663663663664,0.04684684684684685,1665,0.043478260869565216,0.43478260869565216,0.13043478260869565,0.43478260869565216,6,23,1
5631,2,49767.0,92,23,0,1,0,0,0,17.366666666666667,0.29190751445086704,0.06791907514450866,0.2846820809248555,0.07947976878612717,0.06069364161849711,0.2153179190751445,692,0.058823529411764705,0.29411764705882354,0.23529411764705882,0.47058823529411764,4,17,0
4974,2,83273.0,98,44,0,1,0,0,3,24.666666666666668,0.3110632183908046,0.0639367816091954,0.46695402298850575,0.011494252873563218,0.07327586206896551,0.07327586206896551,1392,0.5263157894736842,0.21052631578947367,0.3157894736842105,0.47368421052631576,7,19,0
8416,2,29009.0,19,33,0,0,1,0,1,10.333333333333334,0.13636363636363635,0.13636363636363635,0.3409090909090909,0.22727272727272727,0.11363636363636363,0.045454545454545456,44,0.4,0.4,0.0,0.6,6,5,0
5454,3,45057.0,80,35,0,0,1,0,1,10.266666666666667,0.74,0.0,0.14,0.06,0.0,0.06,50,0.2,0.4,0.0,0.6,5,5,0
4095,2,37150.0,80,43,0,0,1,0,1,25.133333333333333,0.3576017130620985,0.07922912205567452,0.13704496788008566,0.10492505353319058,0.0728051391862955,0.24839400428265523,467,0.6153846153846154,0.3076923076923077,0.23076923076923078,0.46153846153846156,7,13,0
5474,2,43020.0,79,44,0,1,0,0,1,10.3,0.20179372197309417,0.03139013452914798,0.4439461883408072,0.017937219730941704,0.11210762331838565,0.19282511210762332,223,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444444,6,9,0
4268,2,53154.0,50,55,0,0,1,0,1,3.933333333333333,0.8164556962025317,0.0,0.13291139240506328,0.0,0.006329113924050633,0.04430379746835443,158,0.125,0.375,0.125,0.5,4,8,0
10701,2,65308.0,60,41,0,0,1,0,0,12.966666666666667,0.5887696118909992,0.0,0.2180016515276631,0.0990916597853014,0.06606110652353427,0.028075970272502065,1211,0.037037037037037035,0.25925925925925924,0.2962962962962963,0.4444444444444444,4,27,2
3507,2,76467.0,44,44,0,1,0,0,1,25.966666666666665,0.4292063492063492,0.10222222222222223,0.2704761904761905,0.13333333333333333,0.027936507936507936,0.036825396825396824,1575,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667,6,12,1
2079,1,81044.0,0,67,0,0,1,0,0,9.4,0.37251655629139074,0.02152317880794702,0.44288079470198677,0.060430463576158944,0.08112582781456953,0.02152317880794702,1208,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.47619047619047616,1,21,0
626,2,32871.0,28,63,0,0,1,0,2,19.166666666666668,0.5116279069767442,0.046511627906976744,0.27906976744186046,0.0,0.046511627906976744,0.11627906976744186,43,0.25,0.25,0.0,0.75,4,4,0
4426,2,55801.0,35,39,0,1,0,0,2,12.6,0.6963946869070209,0.007590132827324478,0.0967741935483871,0.011385199240986717,0.007590132827324478,0.18026565464895636,527,0.4,0.4666666666666667,0.13333333333333333,0.4,7,15,1
2591,2,76320.0,49,55,0,0,0,1,1,3.5,0.5643776824034334,0.03755364806866953,0.2296137339055794,0.0740343347639485,0.05686695278969957,0.03755364806866953,932,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.3076923076923077,2,13,0
10509,3,36927.0,46,59,0,1,0,0,2,4.166666666666667,0.7183098591549296,0.0,0.22535211267605634,0.0,0.0,0.056338028169014086,71,0.3333333333333333,0.5,0.0,0.5,8,6,0
6382,2,48794.0,97,61,0,0,1,0,2,3.3666666666666667,0.46296296296296297,0.0,0.2037037037037037,0.05555555555555555,0.0,0.2777777777777778,54,0.25,0.25,0.0,0.75,4,4,0
6673,2,23478.0,51,49,0,1,0,0,0,18.833333333333332,0.21705426356589147,0.046511627906976744,0.20930232558139536,0.09302325581395349,0.13178294573643412,0.3023255813953488,129,0.16666666666666666,0.5,0.0,0.5,8,6,0
7441,2,71128.0,80,41,1,0,0,0,1,24.3,0.5931888544891641,0.09845201238390093,0.27678018575851393,0.01238390092879257,0.0,0.019195046439628483,1615,0.125,0.08333333333333333,0.4166666666666667,0.5,7,24,0
1071,4,70179.0,10,38,1,0,0,0,1,14.7,0.5145067698259188,0.0851063829787234,0.16247582205029013,0.06673114119922631,0.0425531914893617,0.1286266924564797,1034,0.13043478260869565,0.30434782608695654,0.13043478260869565,0.5652173913043478,5,23,0
10061,2,59462.0,29,64,0,0,1,0,1,21.266666666666666,0.6654411764705882,0.015625,0.13143382352941177,0.0,0.007352941176470588,0.1801470588235294,1088,0.08695652173913043,0.391304347826087,0.08695652173913043,0.5217391304347826,7,23,0
8775,2,38361.0,74,45,0,0,1,0,1,9.4,0.2846715328467153,0.0,0.40875912408759124,0.145985401459854,0.058394160583941604,0.10218978102189781,137,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,7,7,0
2345,4,70038.0,54,32,0,0,1,0,0,11.5,0.47186495176848875,0.04340836012861737,0.2797427652733119,0.05707395498392283,0.04340836012861737,0.1045016077170418,1244,0.0625,0.25,0.25,0.5,2,16,0
322,2,42554.0,93,36,0,0,1,0,2,21.033333333333335,0.7073170731707317,0.024390243902439025,0.2682926829268293,0.0,0.0,0.0,41,0.4,0.4,0.0,0.6,4,5,0
10897,2,67445.0,63,40,0,0,1,0,1,26.133333333333333,0.6448040885860307,0.06814310051107325,0.1848381601362862,0.024701873935264053,0.06814310051107325,0.009369676320272573,1174,0.18518518518518517,0.3333333333333333,0.2222222222222222,0.4444444444444444,6,27,0
123,2,67046.0,92,63,0,0,0,1,1,21.233333333333334,0.5478348439073515,0.035246727089627394,0.1339375629405841,0.023162134944612285,0.15206445115810674,0.10775427995971802,993,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.3076923076923077,2,13,0
6103,2,42192.0,40,66,0,0,1,0,0,13.133333333333333,0.4,0.15,0.15,0.17,0.06,0.07,100,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,4,6,0
7899,4,77610.0,70,62,0,0,1,0,1,23.533333333333335,0.7410714285714286,0.019642857142857142,0.1976190476190476,0.0125,0.019642857142857142,0.009523809523809525,1680,0.13333333333333333,0.26666666666666666,0.4666666666666667,0.26666666666666666,7,15,0
10500,2,31761.0,96,30,0,0,1,0,1,6.1,0.19387755102040816,0.01020408163265306,0.20408163265306123,0.16326530612244897,0.14285714285714285,0.2857142857142857,98,0.2857142857142857,0.42857142857142855,0.0,0.5714285714285714,5,7,0
1655,2,34350.0,81,35,0,0,1,0,1,11.7,0.3333333333333333,0.0625,0.3125,0.041666666666666664,0.020833333333333332,0.22916666666666666,48,0.25,0.25,0.0,0.75,7,4,0
2406,2,54591.0,63,65,0,0,1,0,1,14.2,0.7244701348747592,0.007707129094412331,0.1811175337186898,0.023121387283236993,0.017341040462427744,0.046242774566473986,519,0.1875,0.375,0.125,0.5,5,16,0
2712,2,71866.0,85,58,0,0,1,0,1,9.466666666666667,0.2573426573426573,0.24895104895104894,0.24895104895104894,0.14405594405594405,0.05454545454545454,0.046153846153846156,715,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.5263157894736842,3,19,0
5517,2,25293.0,51,45,0,0,1,0,1,12.833333333333334,0.40540540540540543,0.0,0.2972972972972973,0.0,0.05405405405405406,0.24324324324324326,37,0.25,0.25,0.25,0.5,8,4,0
10643,4,42000.0,23,27,0,1,0,0,0,21.1,0.18989280245022971,0.12710566615620214,0.40888208269525267,0.13016845329249618,0.0903522205206738,0.05359877488514548,653,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.6111111111111112,5,18,1
2254,2,69520.0,95,31,0,0,1,0,0,15.166666666666666,0.4309278350515464,0.08247422680412371,0.2845360824742268,0.0831615120274914,0.054982817869415807,0.06391752577319587,1455,0.05,0.45,0.3,0.25,5,20,0
10281,2,64713.0,11,44,1,0,0,0,1,8.0,0.29900332225913623,0.09966777408637874,0.4003322259136213,0.02159468438538206,0.08970099667774087,0.08970099667774087,602,0.11764705882352941,0.29411764705882354,0.29411764705882354,0.4117647058823529,4,17,1
6958,3,27889.0,42,37,0,0,1,0,1,15.233333333333333,0.5384615384615384,0.0,0.15384615384615385,0.0,0.0,0.3076923076923077,26,0.25,0.25,0.25,0.5,6,4,0
954,0,22123.0,77,54,0,0,0,1,0,6.4,0.029411764705882353,0.029411764705882353,0.23529411764705882,0.3333333333333333,0.06862745098039216,0.30392156862745096,102,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,5,6,0
4643,2,27803.0,40,41,0,0,1,0,1,25.666666666666668,0.045454545454545456,0.14772727272727273,0.26136363636363635,0.2159090909090909,0.05113636363636364,0.2784090909090909,176,0.2857142857142857,0.42857142857142855,0.0,0.5714285714285714,8,7,0
6497,2,51651.0,32,54,0,0,1,0,1,23.233333333333334,0.6766743648960739,0.013856812933025405,0.053117782909930716,0.03002309468822171,0.013856812933025405,0.21247113163972287,433,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.38461538461538464,8,13,0
5396,2,68487.0,48,26,0,0,1,0,0,21.0,0.554904831625183,0.008784773060029283,0.28184480234260617,0.024158125915080528,0.06515373352855051,0.06515373352855051,1366,0.034482758620689655,0.3103448275862069,0.2413793103448276,0.4482758620689655,4,29,0
1052,2,56796.0,24,45,0,0,1,0,1,19.866666666666667,0.6553446553446554,0.03796203796203796,0.16083916083916083,0.061938061938061936,0.04695304695304695,0.03696303696303696,1001,0.125,0.3333333333333333,0.375,0.2916666666666667,7,24,0
2802,1,87000.0,61,22,0,0,1,0,0,21.966666666666665,0.20395421436004163,0.026014568158168574,0.631633714880333,0.06971904266389178,0.01768990634755463,0.05098855359001041,961,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.4117647058823529,2,17,0
6343,2,79823.0,6,55,0,0,1,0,1,6.266666666666667,0.5500658761528326,0.04808959156785244,0.2503293807641634,0.07509881422924901,0.04808959156785244,0.028326745718050064,1518,0.045454545454545456,0.2727272727272727,0.4090909090909091,0.3181818181818182,2,22,1
6507,2,30828.0,16,34,0,1,0,0,1,12.2,0.2857142857142857,0.19642857142857142,0.26785714285714285,0.03571428571428571,0.0,0.21428571428571427,56,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,3,6,0
7901,3,34109.0,39,43,0,0,1,0,1,11.1,0.4090909090909091,0.045454545454545456,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.18181818181818182,22,0.3333333333333333,0.0,0.0,1.0,4,3,0
4865,3,53367.0,2,40,1,0,0,0,2,13.333333333333334,0.5725,0.0175,0.35,0.025,0.0075,0.0275,400,0.5,0.35714285714285715,0.07142857142857142,0.5714285714285714,7,14,1
2686,0,22390.0,49,45,0,0,1,0,0,11.633333333333333,0.0,0.038461538461538464,0.15384615384615385,0.5769230769230769,0.038461538461538464,0.19230769230769232,26,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,7,3,0
3107,2,71322.0,31,38,0,0,1,0,1,5.2,0.3457142857142857,0.06857142857142857,0.35428571428571426,0.06857142857142857,0.04285714285714286,0.12,350,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333334,2,12,0
1146,3,49912.0,5,65,0,0,1,0,1,25.266666666666666,0.5949656750572082,0.009153318077803204,0.2551487414187643,0.036613272311212815,0.05606407322654462,0.04805491990846682,874,0.18181818181818182,0.45454545454545453,0.22727272727272727,0.3181818181818182,8,22,2
11031,4,48699.0,90,64,0,0,1,0,2,16.733333333333334,0.65,0.025,0.25,0.05,0.0,0.025,40,0.25,0.25,0.0,0.75,5,4,0
7428,2,80144.0,47,39,0,0,1,0,0,12.333333333333334,0.1755669348939283,0.09656181419166057,0.32553035844915873,0.182882223847842,0.14045354791514264,0.07900512070226774,1367,0.05555555555555555,0.16666666666666666,0.3888888888888889,0.4444444444444444,1,18,0
975,2,54252.0,25,58,0,1,0,0,2,16.5,0.6742424242424242,0.015151515151515152,0.09848484848484848,0.030303030303030304,0.015151515151515152,0.16666666666666666,264,0.5,0.4,0.1,0.5,6,10,0
